SKU,DKS_Blr_BGRoad_001,DKS_Blr_btmlayout_001,DKS_Blr_HSRlayout_001,DKS_Blr_kaggdaspura_001,DKS_Blr_kalyannagar_001,DKS_Blr_Marathahalli_001,DKS_Blr_Sheshadripurm_001,DKS_Blr_varthur_001,DKS_Blr_whitefield_001
DGRSC0001HWN,0,0,0,0,0,0,0,0,0
DGRBC0020WH,0,0,0,0,0,0,0,0,0
DGRSC0001PP,0,0,0,0,0,0,0,0,0
DGRBC0022TR,0,0,0,0,0,0,0,0,0
DGRBC0001BS,0,0,0,0,0,0,0,0,0
DFOWF0022HG,0,0,0,0,0,0,0,0,0
DGRBC0001PTV,0,1,0,0,0,0,0,0,0
DFODF0103PG,0,0,0,0,0,0,0,0,0
DFOWF0018JH,0,0,0,0,0,0,0,0,0
DFODF0042RC,0,0,0,0,0,0,0,0,0
DFODF0066ND,0,0,0,0,0,0,0,0,0
DFODF0015VO,0,0,0,0,0,0,0,0,0
DFODF0026PTS,0,0,0,0,0,0,0,0,0
DFODF0087RC,0,0,0,0,0,0,0,0,0
DFODF0007CR,0,0,0,0,0,0,0,0,0
DFODF0008ND,0,0,0,0,0,0,0,0,0
DFODF0027AC,0,0,0,0,0,0,0,0,0
DFODF0016SG,0,0,0,0,0,0,0,0,0
DFODF0027BW,0,0,0,0,0,0,0,0,0
DFODF0011AC,0,0,0,0,0,0,0,0,0
DFODF0096RC,0,0,0,0,0,0,0,0,0
DFODF0015CW,0,0,0,0,0,0,0,0,0
DFODF0011BW,0,0,0,0,0,0,0,0,0
DFODF0008KK,0,0,0,0,0,0,0,0,0
DFODF0029RC,0,0,0,0,0,0,0,0,0
DFODF0008PR,0,0,0,0,0,0,0,0,0
DFODF0030CW,0,0,0,0,0,0,0,0,0
DFODF0050PU,0,0,0,0,0,0,0,0,0
DFODF0030SM,0,0,0,0,0,0,0,0,0
DFODF0025PR,0,0,0,0,0,0,0,0,0
DFODF0031AC,0,0,0,0,0,0,0,0,0
DFODF0009TO,0,0,1,0,0,0,0,0,0
DFODF0007PTS,1,0,0,0,0,0,0,0,0
DFODF0010AG,0,0,1,0,0,0,0,0,0
DFODF0031ND,0,0,0,0,0,0,0,0,0
DFODF0039PG,0,0,0,0,0,0,0,0,0
DFODF0031PG,0,0,0,0,0,0,0,0,0
DFODF0010FIP,0,0,0,0,0,0,0,0,0
DFODF0014CR,0,0,0,0,0,0,0,0,0
DFODF0013HM,0,0,0,0,0,0,0,0,0
DFODF0006VO,1,0,0,0,0,0,0,0,0
DFODF0010PTS,0,0,0,0,0,0,0,0,0
DFODF0021RC,0,0,0,0,0,0,0,0,0
DFODF0047BOL,0,0,0,0,0,0,0,0,0
DFODF0033AC,0,0,0,0,0,0,0,0,0
DFODF0024AG,0,0,0,0,0,0,0,0,0
DFODF0022ND,0,0,1,0,0,0,0,0,0
DFODF0049BOL,0,0,0,1,0,0,0,0,0
DFODF0011KK,0,0,0,0,0,0,0,0,0
DFODF0016OR,0,0,0,0,0,0,0,0,0
DFODF0034RC,0,0,0,0,0,0,0,0,0
DFODF0055PG,0,0,0,0,0,0,0,0,0
DFODF0006BS,0,0,0,0,0,0,0,0,0
DFODF0007BOW,0,0,0,1,0,0,0,0,0
DFODF0010SM,0,0,0,0,0,0,0,0,0
DFODF0009PTS,1,0,0,0,0,0,0,0,0
DFODF0006PS,0,0,0,0,0,0,0,0,0
DFODF0009VVD,0,0,0,0,1,0,0,0,0
DFODF0023BW,0,0,0,0,0,0,0,0,0
DFODF0081ND,0,0,0,0,0,0,0,0,0
DFODF0036ND,1,0,0,0,0,0,0,0,0
DFODF0083RC,0,0,0,0,0,0,0,0,0
DFODF0015BW,0,0,0,0,0,0,0,0,0
DFODF0038BOL,1,0,0,0,0,0,0,0,0
DFODF0013FB,0,0,0,0,0,0,0,0,0
DFODF00012HUF,0,0,0,0,0,0,0,0,0
DCOLE0025BR,0,0,0,0,0,0,0,0,0
DBONA0022BS,0,0,0,0,0,0,0,0,0
DCOCO0034SKT,0,0,0,0,0,0,0,0,0
DCOLE0046SKT,0,0,0,0,0,0,0,0,0
DBONA0038SKT,0,0,0,0,0,0,0,0,0
DCOCO0020SKT,0,0,0,0,0,0,0,0,0
DCOCO0042GH,0,0,0,0,0,0,0,0,0
DCOLE0018TR,0,0,0,0,0,0,0,0,0
DCOCO0047GH,0,0,0,0,0,0,0,0,0
DCOCO0004GH,0,0,0,0,0,0,0,0,0
DCOCO0057BS,0,0,0,0,0,0,0,0,0
DCOLE0057GH,0,0,0,0,0,0,0,0,0
DCOCO0071GH,0,0,0,0,0,0,0,0,0
DCOCO0014NM,0,0,0,0,0,0,0,0,0
DCOCO0075GH,0,0,0,0,0,0,0,0,0
DCOCO0026SKT,0,0,0,1,0,0,0,0,0
DBONA0041SKT,0,0,0,0,0,0,0,0,0
DCOCO0032BS,0,0,0,0,0,0,0,0,0
DCOHA0002HAN,0,0,0,0,0,0,0,0,0
DCOLE0020BS,0,0,0,1,0,0,0,0,0
DCOHA0007SKT,0,0,0,0,0,0,0,0,0
DCOLE0034SKT,0,0,0,0,0,0,0,0,0
DBONA0059BS,0,0,0,0,0,0,0,0,0
DBONA0027SKT,0,0,0,0,0,0,0,0,0
DCOHA0013SKT,0,0,0,0,0,0,0,0,0
DCOLE0052BS,0,0,0,0,0,0,0,0,0
DCOHA0016SKT,0,0,0,0,0,0,0,0,0
DCOLE0065BS,0,0,0,0,0,0,0,0,0
DCOHA0018KB,0,0,0,0,0,0,0,0,0
DCOCO0012NM,0,0,0,0,0,0,0,0,0
DCOHA0020SKT,0,0,0,0,0,0,0,0,0
DBONA0029PTV,0,0,0,0,0,0,0,0,0
DBONA0062BS,0,0,0,0,0,0,0,0,0
DCOCO0023SKT,0,0,0,0,0,0,0,0,0
DCOHA0022NM,0,0,0,1,0,0,0,0,0
DBONA0032SKT,0,0,0,0,0,0,0,0,0
DCOHA0023HAN,0,0,0,0,0,0,0,0,0
DFODF0004BW,0,0,0,0,0,0,0,0,0
DCOHA0024SKT,0,0,0,0,0,0,0,0,0
DCOLE0016BS,0,0,0,1,0,0,0,0,0
DBONA0024SKT,0,0,0,0,0,0,0,0,0
DCOLE0019SKT,1,0,0,1,0,0,0,0,0
DBONA0024TR,0,0,0,0,0,0,0,0,0
DBONA0016BS,0,0,0,0,0,0,0,0,0
DCOHA0031SKT,0,0,0,0,0,0,0,0,0
DCOLE0033GH,0,0,0,0,0,0,0,0,0
DBONA0067BS,0,0,0,0,0,0,0,0,0
DCOLE0036GH,0,0,0,0,0,0,0,0,0
DBONA0069BS,0,0,0,0,0,0,0,0,0
DCOCO0006GH,0,0,0,0,0,0,0,0,0
DBONA0070BS,0,0,0,0,0,0,0,0,0
DCOLE0044SKT,1,0,0,0,0,0,0,0,0
DCOHA0039SKT,0,0,0,0,0,0,0,0,0
DCOLE0048SKT,0,0,0,1,0,0,0,0,0
DCOHA0042SKT,0,0,0,0,0,0,0,0,0
DCOLE0056SKT,0,0,0,0,0,0,0,0,0
DCOHA0043SKT,0,0,0,0,1,0,0,0,0
DCOLE0061GH,0,0,0,0,0,0,0,0,0
DCOHA0044SKT,0,0,0,0,0,0,0,0,0
DCOLE0065TR,0,0,0,0,0,0,0,0,0
DCOHA0045BS,0,0,0,0,0,0,0,0,0
DCOCO0010GH,0,0,0,0,0,0,0,0,0
DCOHA0066BS,0,0,0,0,0,0,0,0,0
DFODF0001HUF,0,0,0,0,0,0,0,0,0
DCOHA0073HAN,0,0,0,0,0,0,0,0,0
DBONA0028MP,0,0,0,0,0,0,0,0,0
DCOHA0112BR,0,0,1,0,0,0,0,0,0
DCOCO0019SKT,0,0,0,0,0,0,0,0,0
DCOHA0129BR,0,0,0,0,0,0,0,0,0
DBONA0015SKT,0,0,0,0,0,0,0,0,0
DCOLE0002GH,0,0,0,0,0,0,0,0,0
DFODF0003BS,0,0,0,0,0,0,0,0,0
DBONA0022PTV,0,0,0,0,0,0,0,0,0
DFODF0003HUF,0,0,0,0,0,0,0,0,0
DCOLE0006GH,0,0,0,0,1,0,0,0,0
DFODF0003SM,0,0,0,0,0,0,0,0,0
DBONA0025TR,0,0,0,0,0,0,0,0,0
DCOCO0031BS,0,0,0,0,0,0,0,0,0
DCOLE0008NM,0,0,0,0,0,0,0,0,0
DFODF0004CR,0,0,0,0,0,0,0,0,0
DCOLE0010NM,0,0,0,0,0,0,0,0,0
DCOCO0001HUF,0,0,0,1,0,0,0,0,0
DCOCO0033GH,0,0,0,0,0,0,0,0,0
DAPCL1783PPDS,0,0,0,0,0,0,0,0,0
DAPCL0493SKT,0,0,0,0,0,0,0,0,0
DAPCL0085PN,0,0,0,0,0,0,0,0,0
DAPCL0046BR,0,0,1,0,0,0,0,0,0
DAPCL1671PPDS,0,0,0,0,0,0,0,0,0
DAPCL0129FUDS,0,0,0,0,0,0,0,0,0
DAPCT0017BR,0,0,0,0,0,0,0,0,0
DAPCL0139SKT,0,0,0,0,0,0,0,0,0
DAPCL0054SKT,0,0,0,0,0,0,0,0,0
DAPCL0037SKT,0,0,0,0,0,0,0,0,0
DAPCL0094SKT,0,0,0,0,0,0,0,0,0
DAPCL0142SKT,0,0,0,0,1,0,0,0,0
DAPCL1745PPDS,0,0,0,0,0,0,0,0,0
DAPCL0143SKT,0,0,0,0,0,0,0,0,0
DAPCT0005BR,0,0,0,0,0,0,0,0,0
DAPCL0077BR,0,0,0,0,0,0,0,0,0
DAPCL0435SKT,0,0,0,0,0,0,0,0,0
DAPCL0174SKT,0,0,0,0,0,0,0,0,0
DAPCL0477SKT,0,0,0,0,0,0,0,0,0
DAPCL0077FUDS,0,0,0,0,0,0,0,0,0
DAPCL0490SKT,0,0,0,0,0,0,0,0,0
DAPCL0210SKT,0,0,0,0,0,0,0,0,0
DAPCL0055SKT,0,0,0,0,0,0,0,0,0
DAPCL0211SKT,0,0,0,0,0,0,0,0,0
DAPCL1666PPDS,0,0,0,0,0,0,0,0,0
DAPCL0222SKT,0,0,0,0,0,0,0,0,0
DAPCL0098SKT,0,0,0,0,0,0,0,0,0
DAPCL0235SKT,0,0,0,0,0,0,0,0,0
DAPCL1773PPDS,0,0,0,0,0,0,0,0,0
DAPCL0238SKT,0,0,0,0,0,0,0,0,0
DAPCT0003MP,0,0,0,0,0,0,0,0,0
DAPCL0243SKT,0,0,0,0,0,0,0,0,0
DAPCT0015BR,0,0,0,0,1,0,0,0,0
DAPCL0283SKT,0,0,0,0,0,0,0,0,0
DAPCL0070BR,0,0,0,1,0,0,0,0,0
DAPCL0288SKT,0,0,0,0,0,0,0,0,0
DAPCL0451SKT,0,0,0,0,0,0,0,0,0
DAPCL0290SKT,0,0,0,0,0,0,0,0,0
DAPCL0033SKT,0,0,0,0,0,0,0,0,0
DAPCL0306SKT,0,0,0,0,0,0,0,0,0
DAPCL0090SKT,0,0,0,0,0,0,0,0,0
DAPCL0314SKT,0,0,0,0,0,0,0,0,0
DAPCL0489SKT,0,0,0,0,0,0,0,0,0
DAPCL0330SKT,0,0,0,0,0,0,0,0,0
DAPCL0492SKT,0,0,0,0,0,0,0,0,0
DAPCL0334SKT,0,0,0,1,0,0,0,0,0
DAPCL0494SKT,0,0,0,0,0,0,0,0,0
DAPCL0340SKT,0,0,0,0,0,0,0,0,0
DAPCL0502SKT,0,0,0,0,0,0,0,0,0
DAPCL0343SKT,0,0,0,0,0,0,0,0,0
DAPCL1662PPDS,0,0,0,0,0,0,0,0,0
DAPCL0079SKT,0,0,0,0,0,0,0,0,0
DAPCL1669PPDS,0,0,0,0,0,0,0,0,0
DAPCL0352SKT,0,0,0,0,0,0,0,0,0
DAPCL0066BR,0,0,0,0,0,0,0,0,0
DAPCL0355SKT,0,0,0,0,0,0,0,0,0
DAPCL1737PPDS,0,0,0,0,0,0,0,0,0
DAPCL0357SKT,0,0,0,0,0,0,0,0,0
DAPCL1772PPDS,1,0,0,0,0,0,0,0,0
DAPCL0358SKT,0,0,0,0,0,0,0,0,0
DAPCL1782PPDS,0,0,0,0,0,0,0,0,0
DAPCL0360SKT,0,0,0,0,0,0,0,0,0
DAPCL0069BR,0,0,0,0,0,0,0,0,0
DAPCL0367SKT,0,0,0,0,0,0,0,0,0
DAPCL0032SKT,0,0,0,0,0,0,0,0,0
DAPCL0039LA,0,0,0,0,0,0,0,0,0
DAPCT0006SA,0,0,0,0,0,0,0,0,0
DAPCL0371SKT,0,0,0,0,0,0,0,0,0
DAPCT0016BR,0,0,0,0,0,0,0,0,0
DAPCL0372SKT,0,0,0,0,0,0,0,0,0
DBONA0001DU,0,0,0,0,0,0,0,0,0
DAPCL0051SKT,1,0,0,0,0,0,0,0,0
DAPCL0405SKT,0,0,0,0,0,0,0,0,0
DAPCL0421SKT,0,0,0,0,0,0,0,0,0
DAPCL0024TR,0,0,0,0,1,0,0,0,0
DAPCL0001WBS,0,0,0,0,0,0,0,0,0
DAA0008SKYPH,1,0,0,0,0,0,0,0,0
CTOCA0007SKT,0,0,0,0,0,0,0,0,0
CTOCA0054BR,0,0,0,0,0,0,0,0,0
DAA0001VQLPH,0,0,0,0,0,0,0,0,0
CTOTC0011SKT,0,0,0,0,0,0,0,0,0
DAA0002BAYPH,1,0,0,0,0,0,0,0,0
CTOTC0016BS,0,0,0,0,0,0,0,0,0
CTOCA0009TR,0,0,0,0,0,0,0,0,0
DAPCL0030CUP,0,0,0,0,0,0,0,0,0
DAA0002MANPH,0,0,0,0,0,0,0,0,0
CS0003SAVPH,1,0,0,0,0,0,0,0,0
DAA0002SAVPH,0,0,0,1,0,0,0,0,0
DAA0006SAVPH,0,0,0,0,0,0,0,0,0
DAPBT0023KB,0,0,0,0,0,0,0,0,0
CTOTE0009TR,0,0,0,0,0,0,0,0,0
DAPBT0029FY,0,0,0,0,0,0,0,0,0
DAPBT0170FY,0,0,0,0,0,0,0,0,0
DAPBT0029SKT,0,0,0,0,0,0,0,0,0
CTOCA0043BR,0,0,0,0,0,0,0,0,0
DAPBT0031TR,0,0,0,0,0,0,0,0,0
DAPCL0003PI,0,0,0,0,0,0,0,0,0
DAPBT0034FY,0,0,0,0,0,0,0,0,0
DAA0030OHPH,0,0,0,0,0,0,0,0,0
DAPBT0036SKT,0,0,0,0,0,0,0,0,0
DAA0001MANPH,0,0,0,0,0,0,0,0,0
CTOTC0030SKT,0,0,0,0,0,0,0,0,0
DAPBT0005FY,0,0,0,0,0,0,0,0,0
CTOTC0003TR,1,0,0,0,0,0,0,0,0
DAPBT0006KB,0,0,0,0,0,0,0,0,0
CTOCA0010SKT,1,0,0,0,0,0,0,0,0
DAA0007CORPH,0,0,0,0,0,0,0,0,0
CTOTC0038SKT,1,0,1,0,0,0,0,0,0
CTOTE0004SKT,0,0,0,0,0,0,0,0,0
CSWE0001SKYPH,0,0,0,0,0,0,0,0,0
CTOCA0042BR,0,0,0,0,0,0,0,0,0
DAPBT0043FY,0,0,0,0,0,0,0,0,0
CTOTE0011TR,0,0,0,0,0,0,0,0,0
DAPBT0044FY,0,0,0,0,0,0,0,0,0
DAPBT0171FY,0,0,0,0,0,0,0,0,0
DAPBT0046FY,0,0,0,0,0,0,0,0,0
DAA0010SAVPH,0,0,0,0,0,0,0,0,0
DAPBT0049FY,0,0,0,0,0,0,0,0,0
CSWDG0001VETPH,0,0,0,0,0,0,0,0,0
DAPBT0058FY,0,0,0,0,0,0,0,0,0
CTOCA0002SKT,0,0,0,0,0,0,0,0,0
DAPBT0077FY,0,0,0,0,0,0,0,0,0
CTOTE0032BR,0,0,0,0,0,0,0,0,0
CTOCA0011BR,0,1,0,0,1,0,0,0,0
CTOBC0006BR,0,0,0,0,0,0,0,0,0
CTOBC0003GI,0,0,0,0,0,0,0,0,0
DAA0001CORPH,0,0,0,0,0,0,0,0,0
CTOCA0004MP,0,0,0,0,0,0,0,0,0
DAPCL0007BR,0,0,0,0,0,0,0,0,0
DAPBT0104FY,0,0,0,0,0,0,0,0,0
DAPBT00017TR,0,0,0,0,0,0,0,0,0
DAPBT0111FY,0,0,0,0,0,0,0,0,0
CTOST0006TR,0,0,0,0,0,0,0,0,0
DAA0005CORPH,0,0,0,0,0,0,0,0,0
CTOCA0003SKT,1,0,0,0,0,0,0,0,0
CPCTF0001BPPH,0,0,0,0,0,0,0,0,0
DAPCL0030BR,0,0,1,0,0,0,0,1,0
DAA0005SAVPH,0,0,0,0,0,0,0,0,0
DAA0006INTPH,0,0,0,0,0,0,0,0,0
DAA0005INTPH,0,0,0,0,0,0,0,0,0
CFOWF0031LB,0,0,0,0,0,0,0,0,0
CFOTR0005KL,0,0,0,0,0,0,0,0,0
CFOTR0060DR,0,0,0,0,0,0,0,0,0
CFOWF0037LB,0,0,0,0,0,0,0,0,0
CFOTR0006KL,0,0,0,0,0,0,0,0,0
CFOWF0281MO,0,0,0,0,0,0,0,0,0
CFOWF0191BT,0,0,0,1,0,0,1,0,0
CFOWF0039KK,0,0,0,0,0,0,0,0,0
CFOWF0016ND,1,0,0,0,0,0,0,0,0
CFOWF0155MO,0,0,0,0,0,0,0,0,0
CLIWA0018TR,0,0,0,0,0,0,0,0,0
CLILB0003BR,0,0,0,0,0,0,0,0,0
CFOWF0001MOO,0,0,0,0,0,0,0,0,0
CLILB0003SKT,0,0,0,0,0,0,0,0,0
CLICL0003MP,0,0,0,0,0,0,0,0,0
CLILI0004CS,0,0,0,0,0,0,0,0,0
CFOTR0022HUF,0,0,0,0,0,0,0,0,0
CFOTR0007CIT,0,0,0,0,0,0,0,0,0
CFOWF0097BT,0,0,0,0,0,0,0,0,0
CFOWF0001HWN,0,0,0,0,0,0,0,0,0
CLILB0019TR,0,0,0,0,0,0,0,0,0
CFOTR0011CIT,0,0,0,0,0,0,0,0,0
CLILB0025SA,0,0,0,0,0,0,0,0,0
CLILB0004MP,0,0,0,0,0,0,0,0,0
CFOWF0102KK,0,0,0,0,0,0,0,0,0
CFOWF0017MOO,0,0,0,1,0,0,0,0,0
CPC0002VIRPH,1,0,0,0,0,0,0,0,0
CFOTR0025HUF,0,0,0,0,0,0,0,0,0
CFOWF0003CVD,0,0,0,0,0,0,0,0,0
CGRSC0002TR,0,0,0,0,1,0,0,0,0
CLIWA0004TR,0,0,0,0,0,0,0,0,0
CFOWF0006JC,0,0,0,0,0,0,0,0,0
CLIWA0009TR,0,0,0,0,0,0,0,0,0
CFOTR0016HUF,0,0,0,0,0,0,0,0,0
CLILI0001SY,0,0,0,0,0,0,0,0,0
CFOTR0007KL,0,0,0,0,0,0,0,1,0
CLILB0018SA,0,0,0,0,0,0,0,0,0
CLILB0026SA,0,0,0,0,0,0,0,0,0
CFOTR0008CIT,0,0,0,0,0,0,0,0,0
CLILB0027SA,0,0,0,0,0,0,0,0,0
CFOWF0001CVD,0,0,0,0,0,0,0,0,0
CLILB0020SA,0,0,0,0,0,0,0,0,0
CFOTR0001MP,0,0,0,0,0,0,0,0,0
CFODF0016PUO,0,0,0,0,0,0,0,0,0
CFODF0002AC,0,0,0,0,0,0,0,0,0
BOGO0043ST,0,0,0,0,0,0,0,0,0
CFOTR0001JC,0,0,0,0,0,0,0,0,0
CFODF0004PFT,0,0,0,0,0,0,0,0,0
CBONA0002DU,0,0,0,0,0,0,0,0,0
CFODF0028DR,0,0,1,0,0,0,0,0,0
CFOTR0003KL,0,0,0,0,0,0,0,0,0
CFODF0017KY,0,0,0,0,0,0,0,0,0
CCOCO0012TR,0,0,0,0,0,0,0,0,0
CAA0001SAVPH,0,0,0,0,0,0,0,0,0
CFOTR0001KK,0,0,0,0,0,0,0,0,0
CCOHA0024TR,0,0,0,0,0,0,0,0,0
CCOHA0009TR,0,0,0,0,0,0,0,0,0
CFOTR0004KI,0,0,0,0,0,0,0,0,0
CFODF0020DR,0,0,0,0,0,0,0,0,0
CAPCT0005SKT,0,0,0,0,0,0,0,0,0
CFODF0007PUO,0,0,0,0,0,0,0,0,0
CCOHA0010BR,0,0,0,0,0,0,0,0,0
CFOTR0003NCE,0,0,0,0,0,0,0,0,0
CFODF0005ND,0,0,0,0,0,0,0,0,0
CFODF0012PUO,0,0,0,0,0,0,0,0,0
CFODF0065WH,1,1,0,0,0,0,0,0,0
CFODF0003CW,0,0,0,1,0,0,0,0,0
CCOHA0009BR,0,0,0,0,0,0,0,0,0
CCOHA0004TR,0,0,0,0,0,0,0,0,0
CFODF0023BOL,0,0,0,0,0,0,0,0,0
CFODF0003KY,0,0,0,0,1,0,0,0,0
CFODF0068WH,0,0,0,0,0,0,0,0,0
CFODF0010LE,0,0,0,0,0,0,0,0,0
CFODF0069WH,0,0,0,0,0,0,0,0,0
CFODF0007LE,0,0,0,0,0,0,0,0,0
CFODF0070WH,0,0,0,0,0,0,0,0,0
CFODF0007MX,0,0,0,0,0,0,0,0,0
CFODF0009AV,0,0,0,0,0,0,0,0,0
CFODF0009KY,0,0,0,0,0,0,0,0,0
CCOCO0008MP,0,0,0,0,0,0,0,0,0
CFODF0001AV,0,0,0,0,0,0,0,0,0
CCOHA0004SKT,0,0,0,0,0,0,0,0,0
CFOTR0003ACT,0,0,0,0,0,0,0,0,0
CFODF0018PUO,0,0,0,0,0,0,0,0,0
CFODF0008PUO,0,0,0,0,0,0,0,0,0
CFOKF0001CW,0,0,0,0,0,0,0,0,0
CFODF0002KY,0,0,0,0,0,0,0,0,0
CFOKF0002CW,0,0,0,0,0,0,0,0,0
CFOKF0003CW,0,0,0,0,0,0,0,0,0
CFODF0005LE,0,0,0,0,0,0,1,0,0
CCOHA0003BR,0,0,0,0,0,0,0,0,0
CBONA0024SA,0,0,0,0,0,0,0,0,0
CCOCO0001SKT,0,0,0,0,0,0,0,0,0
SHATA0002MP,1,0,0,0,0,0,0,0,0
DTRJT0023PFT,0,0,0,0,0,0,0,0,0
DTRJT0060FA,0,0,0,0,0,0,0,0,0
DTRDT0037GN,0,0,0,0,0,0,0,0,0
DTRJT0020SB,0,0,0,0,0,0,0,0,0
DTRJT0025PFT,0,0,0,0,0,0,0,0,0
SBRFT0020ZP,0,0,0,0,0,0,0,0,0
DTRDT0041GN,0,0,0,0,0,0,0,0,0
DTRDT0039GN,0,0,0,0,0,0,0,0,0
DTRJT0026FL,0,0,0,0,0,0,0,0,0
DTRJT0123JH,0,0,0,0,0,0,0,0,0
DTRJT0073FA,0,0,0,0,0,0,0,0,0
DTRBT0018PG,0,0,0,0,0,0,0,0,0
DTRJT0073KK,0,0,0,0,0,0,0,0,0
DTRDT0001NP,0,0,0,0,0,0,0,0,0
DWC0001TTKPH,0,0,0,0,0,0,0,0,0
DTRJT0035FL,0,0,0,0,0,0,0,0,0
DTRJT0012PFT,0,0,0,0,0,0,0,0,0
DTRJT0004AA,0,0,0,0,0,0,0,0,0
DTRJT0074FA,0,0,0,0,0,0,0,0,0
SFIFT0001GWL,0,0,0,0,0,0,0,0,0
DTRDT0020BOL,0,0,0,0,0,0,0,0,0
SFIFT0006GWL,0,0,0,0,1,0,0,0,0
DTRDT0042GN,0,0,0,0,0,0,0,0,0
SHAFT0001TUN,0,0,0,0,0,0,0,0,0
DWC0001ZNPH,0,0,0,0,0,0,0,0,0
DTRDT0180GN,0,0,0,0,0,0,0,0,0
DTRJT0075KK,0,0,0,0,0,0,0,0,0
SHAHL0002MP,0,0,0,0,0,0,0,0,0
DWC0002DRPH,0,0,0,0,0,0,0,0,0
SRAFT0002VE,0,0,0,0,0,0,0,0,0
DTRJT0076FA,0,1,0,0,0,0,0,0,0
SBRFT0009VE,0,0,0,0,0,0,0,0,0
DWC0002OPUPH,0,0,0,0,0,0,0,0,0
DTRJT0058JH,0,0,0,0,0,0,0,0,0
DTRJT0007HWN,0,0,0,0,0,0,0,0,0
DTRJT0004SB,0,0,0,0,0,0,0,0,0
DTRJT0078FA,0,0,0,0,0,0,0,0,0
DTRDT0013GF,0,0,0,0,0,0,0,0,0
DTRDT0143GN,0,0,0,0,0,0,0,0,0
DTRDT0146GN,0,0,0,0,0,0,0,0,0
DWC0007VIVPH,0,0,0,0,0,0,0,0,0
DTRJT0002NVE,0,0,0,0,0,0,0,0,0
PPWC0003SX,0,0,0,0,0,0,0,0,0
SFIFT0002GWL,0,0,0,0,0,0,0,0,0
PPWC0005SX,0,0,0,0,0,0,0,0,0
SFIFT0004GWL,0,0,0,0,0,0,0,0,0
DTRJT0051PFT,0,0,0,0,0,0,0,0,0
SFIFT0008GWL,0,0,0,0,0,0,0,0,0
SBRFT0002VE,0,0,0,0,0,0,0,0,0
DTRDT0188GN,0,0,0,0,0,0,0,0,0
DTRJT0002BL,0,0,0,0,0,0,0,0,0
DTRJT0001SB,0,0,0,0,0,0,0,0,0
DTRDT0014GN,0,0,0,0,0,0,0,0,0
DTRDT0179GN,0,0,0,0,0,0,0,0,0
DTRJT0022HWN,0,0,0,0,0,0,0,0,0
DTRJT0148JH,0,0,0,0,0,0,0,0,0
DTRJT0001AA,0,0,0,0,0,0,0,0,0
DTRJT0067JH,0,0,0,0,0,0,0,0,0
SBRFT0004ZP,0,0,0,0,0,0,0,1,0
SHAHL0003MP,0,0,0,0,0,0,0,0,0
SBRFT0005VE,0,0,0,0,0,0,0,0,0
SRAFT0001VP,0,0,0,0,0,0,0,0,0
DTRJT0056JH,0,0,0,0,0,0,0,1,0
DTRDT0170GN,0,0,0,0,0,0,0,0,0
SBRFT0005ZP,0,0,0,0,0,0,0,0,0
SBRFT0006ZP,0,0,0,0,0,0,0,0,0
DTRJT0069FA,0,0,0,0,0,0,0,0,0
DTRBC0001PCE,0,0,0,0,0,0,0,0,0
DTOST0011TR,0,0,0,0,0,0,0,0,0
DTOST0004KB,0,0,0,0,0,0,0,0,0
DTOST0028BR,0,0,0,0,0,0,0,0,0
DTOST0026KO,0,0,0,0,0,0,0,0,0
DTOIT0008CK,0,0,0,0,0,0,0,0,0
DTRBO0023FLY,0,0,0,0,0,0,0,0,0
DTOIT0008CL,0,0,0,0,0,0,0,0,0
DTOST0005MP,0,0,0,0,0,0,0,0,0
DTRBO0002MP,0,0,0,0,0,0,0,0,0
DTRBO0059GD,0,0,0,0,0,0,0,0,0
DTOIT0008NO,0,0,0,0,0,0,0,0,0
DTRBO0001DO,0,0,0,0,0,0,0,0,0
DTOIT0008TR,0,0,0,0,0,0,0,0,0
DTRBO0022FLY,0,0,0,0,0,0,0,0,0
DTOST0069BR,0,0,0,0,0,0,0,0,0
DTOCT0080TR,0,0,0,0,0,0,0,0,0
DTOCT0061SKT,0,1,0,0,0,0,0,0,0
DTOCT0023BS,0,0,0,0,0,0,0,0,0
DTRBO0003MP,0,0,0,0,0,0,0,0,0
DTOCT0040SKT,0,0,0,0,0,0,0,0,0
DTOCT0038TR,0,0,0,0,0,0,0,0,0
DTOIT0004CL,0,0,0,0,0,0,0,0,0
DTOIT0015KO,0,0,0,0,0,0,0,0,0
DTOST0064BR,0,0,0,0,0,0,0,0,0
DTOIT0017KO,0,0,0,0,0,0,0,0,0
DTOCT0057BR,0,0,0,0,0,0,0,0,0
DTOCT0067BR,0,0,0,0,0,0,0,0,0
DTOST0019SKT,0,0,0,0,0,0,0,0,0
DTOST0078BR,0,0,0,0,0,0,0,0,0
DTOCT0047SKT,0,0,0,0,0,0,0,0,0
DTOIT0025CK,0,0,0,0,0,0,0,0,0
DTOCT0079BR,0,0,0,0,0,0,0,0,0
DTOIT0026CK,0,0,0,0,0,0,0,0,0
DTOST0002KB,0,0,0,0,0,0,0,0,0
DTOIT0026KO,0,0,0,0,0,0,0,0,0
DTOCT0127TR,0,0,0,0,0,0,0,0,0
DTOST0045BR,0,0,0,0,0,0,0,0,0
DTOST0037BR,0,0,0,0,0,0,0,0,0
DTRBO0006DO,0,0,0,0,0,0,0,0,0
DTOCT0165TR,0,0,0,0,0,0,0,0,0
DTOST0080BR,0,0,0,0,0,0,0,0,0
